URL,player_imageurl
http://www.okstate.com/sports/m-footbl/mtt/bowie_michael01.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/6912470.jpeg
http://www.okstate.com/sports/m-footbl/mtt/michael_glover_796927.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/7966880.jpeg
http://www.okstate.com/sports/m-footbl/mtt/harrison_michael00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/6912828.jpeg
http://www.okstate.com/sports/m-footbl/mtt/reichenstein_michael00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/9121568.jpeg
http://www.okstate.com/sports/m-footbl/mtt/roberts_michael00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/5616270.jpeg
http://www.okstate.com/sports/m-footbl/mtt/sosanya_michael00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/5196747.jpeg
http://www.okstate.com/sports/m-footbl/mtt/michael_wilson_804199.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/9121492.jpeg
http://www.okstate.com/sports/m-footbl/mtt/mustafa_mike00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/6913079.jpeg
http://www.okstate.com/sports/m-footbl/mtt/jones_miketavius00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/9121461.jpeg
http://www.okstate.com/sports/m-footbl/mtt/nelson_montra00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/5616244.jpeg
http://www.okstate.com/sports/m-footbl/mtt/nate_miller_796931.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/8887914.jpeg
http://www.okstate.com/sports/m-footbl/mtt/gilsleider_nathan00.html,http://grfx.cstv.com/photos/schools/okst/sports/genrel/auto_headshot/3292583.jpeg
http://www.okstate.com/sports/m-footbl/mtt/sorenson_nathan00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/5616296.jpeg
http://www.okstate.com/sports/m-footbl/mtt/mundy_nehemiah00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/5616243.jpeg
http://www.okstate.com/sports/m-footbl/mtt/cash_nick00.html,http://grfx.cstv.com/photos/schools/okst/sports/genrel/auto_headshot/3292542.jpeg
http://www.okstate.com/sports/m-footbl/mtt/martinez_nick00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/6913021.jpeg
http://www.okstate.com/sports/m-footbl/mtt/rockwell_nick00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/9121573.jpeg
http://www.okstate.com/sports/m-footbl/mtt/ornelas_nico00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/7967245.jpeg
http://www.okstate.com/sports/m-footbl/mtt/nigel_nicholas_423257.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/7967237.jpeg
http://www.okstate.com/sports/m-footbl/mtt/franklin_noah00.html,http://grfx.cstv.com/photos/schools/okst/sports/genrel/auto_headshot/3292573.jpeg
http://www.okstate.com/sports/m-footbl/mtt/lemon_orie00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/5616134.jpeg
http://www.okstate.com/sports/m-footbl/mtt/hudson_orlando00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/7967018.jpeg
http://www.okstate.com/sports/m-footbl/mtt/otis_gates_819705.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/8887789.jpeg
http://www.okstate.com/sports/m-footbl/mtt/graham_parker00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/9121377.jpeg
http://www.okstate.com/sports/m-footbl/mtt/hoog_patrick00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/5616078.jpeg
http://www.okstate.com/sports/m-footbl/mtt/lavine_patrick00.html,http://grfx.cstv.com/photos/schools/okst/sports/genrel/auto_headshot/3292663.jpeg
http://www.okstate.com/sports/m-footbl/mtt/macdonald_patrick00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/5616168.jpeg
http://www.okstate.com/sports/m-footbl/mtt/paul_lewis_804167.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/9121489.jpeg
http://www.okstate.com/sports/m-footbl/mtt/cox_perrish00.html,http://grfx.cstv.com/photos/schools/okst/sports/genrel/auto_headshot/3292564.jpeg
http://www.okstate.com/sports/m-footbl/mtt/watson_perry00.html,http://grfx.cstv.com/photos/schools/okst/sports/genrel/auto_headshot/3292830.jpeg
http://www.okstate.com/sports/m-footbl/mtt/quinn_sharp_410817.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/7967372.jpeg
http://www.okstate.com/sports/m-footbl/mtt/arbuckle_randall00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/5194308.jpeg
http://www.okstate.com/sports/m-footbl/mtt/jones_richetti00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/6912952.jpeg
http://www.okstate.com/sports/m-footbl/mtt/okung_russell00.html,http://grfx.cstv.com/photos/schools/okst/sports/genrel/auto_headshot/3292720.jpeg
http://www.okstate.com/sports/m-footbl/mtt/howard_ryan00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/6912860.jpeg
http://www.okstate.com/sports/m-footbl/mtt/ryan_lester_819730.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/8887886.jpeg
http://www.okstate.com/sports/m-footbl/mtt/robinson_ryan00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/7967302.jpeg
http://www.okstate.com/sports/m-footbl/mtt/simmons_ryan00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/9121614.jpeg
http://www.okstate.com/sports/m-footbl/mtt/williams_ryan00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/5196854.jpeg
http://www.okstate.com/sports/m-footbl/mtt/levit_sawyer00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/6999295.jpeg
http://www.okstate.com/sports/m-footbl/mtt/seth_jacobs_804127.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/9121431.jpeg
http://www.okstate.com/sports/m-footbl/mtt/gary_shamiel00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/9121355.jpeg
http://www.okstate.com/sports/m-footbl/mtt/jarka_shane00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/5616088.jpeg
http://www.okstate.com/sports/m-footbl/mtt/shaun_lewis_652846.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/9121496.jpeg
http://www.okstate.com/sports/m-footbl/mtt/steve_sumpter_819703.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/9121572.jpeg
http://www.okstate.com/sports/m-footbl/mtt/miller_swanson00.html,http://grfx.cstv.com/photos/schools/okst/sports/genrel/auto_headshot/3292691.jpeg
http://www.okstate.com/sports/m-footbl/mtt/hodge_taylor00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/6912846.jpeg
http://www.okstate.com/sports/m-footbl/mtt/may_taylor00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/9121511.jpeg
http://www.okstate.com/sports/m-footbl/mtt/taylor_moss_829156.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/8887938.jpeg
http://www.okstate.com/sports/m-footbl/mtt/sokolosky_taylor00.html,http://grfx.cstv.com/photos/schools/okst/sports/genrel/auto_headshot/3292748.jpeg
http://www.okstate.com/sports/m-footbl/mtt/johnson_teddy00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/9121460.jpeg
http://www.okstate.com/sports/m-footbl/mtt/anderson_terrance00.html,http://grfx.cstv.com/photos/schools/okst/sports/genrel/auto_headshot/3292482.jpeg
http://www.okstate.com/sports/m-footbl/mtt/moala_tolu00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/5616236.jpeg
http://www.okstate.com/sports/m-footbl/mtt/carr_torrance00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/8887673.jpeg
http://www.okstate.com/sports/m-footbl/mtt/trace_clark_804098.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/9121196.jpeg
http://www.okstate.com/sports/m-footbl/mtt/moore_tracy00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/9121527.jpeg
http://www.okstate.com/sports/m-footbl/mtt/cross_travis00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/9121217.jpeg
http://www.okstate.com/sports/m-footbl/mtt/miller_travis00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/5616234.jpeg
http://www.okstate.com/sports/m-footbl/mtt/rogers_trevor00.html,http://grfx.cstv.com/photos/schools/okst/sports/genrel/auto_headshot/3292739.jpeg
http://www.okstate.com/sports/m-footbl/mtt/trey_johnson_819704.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/8887844.jpeg
http://www.okstate.com/sports/m-footbl/mtt/munden_trey01.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/5616242.jpeg
http://www.okstate.com/sports/m-footbl/mtt/fields_tyler00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/7966839.jpeg
http://www.okstate.com/sports/m-footbl/mtt/johnson_tyler00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/9121456.jpeg
http://www.okstate.com/sports/m-footbl/mtt/chinasa_ugo00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/5616009.jpeg
http://www.okstate.com/sports/m-footbl/mtt/victor_irokansi_804124.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/9121422.jpeg
http://www.okstate.com/sports/m-footbl/mtt/johnson_victor00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/5616090.jpeg
http://www.okstate.com/sports/m-footbl/mtt/smith_walker00.html,http://grfx.cstv.com/photos/schools/okst/sports/genrel/auto_headshot/3292747.jpeg
http://www.okstate.com/sports/m-footbl/mtt/harlan_wes00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/7966969.jpeg
http://www.okstate.com/sports/m-footbl/mtt/wes_lunt_796929.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/8887899.jpeg
http://www.okstate.com/sports/m-footbl/mtt/garrett_will00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/5616033.jpeg
http://www.okstate.com/sports/m-footbl/mtt/youman_wilson00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/6913350.jpeg
http://www.okstate.com/sports/m-footbl/mtt/batoba_yves00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/7966608.jpeg
http://www.okstate.com/sports/m-footbl/mtt/robinson_zac00.html,http://grfx.cstv.com/photos/schools/okst/sports/genrel/auto_headshot/3292737.jpeg
http://www.okstate.com/sports/m-footbl/mtt/zac_veatch_804194.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/9121536.jpeg
http://www.okstate.com/sports/m-footbl/mtt/crump_zach00.html,http://grfx.cstv.com/photos/schools/okst/sports/genrel/auto_headshot/3292567.jpeg
http://www.okstate.com/sports/m-footbl/mtt/fullingim_zach00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/5616028.jpeg
http://www.okstate.com/sports/m-footbl/mtt/zach_yates_819716.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/8888334.jpeg
http://www.okstate.com/sports/m-footbl/mtt/craig_zack00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/9121215.jpeg
