Game_ID_2012,Team_Game_ID,Date,Location,TeamCode,Opponent,Result,Overtime,Team,Opponent,Wins,Losses,Streak,Season_Type,Season,Notes
1755,39,"Fri, Mar 9, 2012",,SAS,Los Angeles Clippers,L,,108,120,26,13,L 1,Regular Season,2011-2012,
1775,59,"Mon, Apr 16, 2012",@,SAS,Golden State Warriors,W,,120,99,43,16,W 3,Regular Season,2011-2012,
1780,64,"Mon, Apr 23, 2012",,SAS,Portland Trail Blazers,W,,124,89,48,16,W 8,Regular Season,2011-2012,
1771,55,"Mon, Apr 9, 2012",@,SAS,Utah Jazz,L,,84,91,40,15,L 1,Regular Season,2011-2012,
1717,1,"Mon, Dec 26, 2011",,SAS,Memphis Grizzlies,W,,95,82,1,0,W 1,Regular Season,2011-2012,
1748,32,"Mon, Feb 20, 2012",@,SAS,Utah Jazz,W,,106,102,23,9,W 11,Regular Season,2011-2012,
1742,26,"Mon, Feb 6, 2012",@,SAS,Memphis Grizzlies,W,,89,84,17,9,W 5,Regular Season,2011-2012,
1721,5,"Mon, Jan 2, 2012",@,SAS,Minnesota Timberwolves,L,,96,106,3,2,L 1,Regular Season,2011-2012,
1734,18,"Mon, Jan 23, 2012",@,SAS,New Orleans Hornets,W,,104,102,11,7,W 1,Regular Season,2011-2012,
1738,22,"Mon, Jan 30, 2012",@,SAS,Memphis Grizzlies,W,,83,73,13,9,W 1,Regular Season,2011-2012,
1739,13,"Mon, Jun 4, 2012",,SAS,Oklahoma City Thunder,L,,103,108,10,3,L 3,Playoffs,2011-2012,
1756,40,"Mon, Mar 12, 2012",,SAS,Washington Wizards,W,,112,97,27,13,W 1,Regular Season,2011-2012,
1757,4,"Mon, May 7, 2012",@,SAS,Utah Jazz,W,,87,81,4,0,W 4,Playoffs,2011-2012,
1774,58,"Sat, Apr 14, 2012",,SAS,Phoenix Suns,W,,105,91,42,16,W 2,Regular Season,2011-2012,
1720,4,"Sat, Dec 31, 2011",,SAS,Utah Jazz,W,,104,89,3,1,W 1,Regular Season,2011-2012,
1744,28,"Sat, Feb 11, 2012",@,SAS,New Jersey Nets,W,,103,89,19,9,W 7,Regular Season,2011-2012,
1747,31,"Sat, Feb 18, 2012",@,SAS,Los Angeles Clippers,W,OT,103,100,22,9,W 10,Regular Season,2011-2012,
1741,25,"Sat, Feb 4, 2012",,SAS,Oklahoma City Thunder,W,,107,96,16,9,W 4,Regular Season,2011-2012,
1733,17,"Sat, Jan 21, 2012",@,SAS,Houston Rockets,L,,102,105,10,7,L 2,Regular Season,2011-2012,
1724,8,"Sat, Jan 7, 2012",,SAS,Denver Nuggets,W,,121,117,6,2,W 3,Regular Season,2011-2012,
1725,12,"Sat, Jun 2, 2012",@,SAS,Oklahoma City Thunder,L,,103,109,10,2,L 2,Playoffs,2011-2012,
1759,43,"Sat, Mar 17, 2012",@,SAS,Dallas Mavericks,L,,99,106,29,14,L 1,Regular Season,2011-2012,
1762,46,"Sat, Mar 24, 2012",@,SAS,New Orleans Hornets,W,,89,86,32,14,W 3,Regular Season,2011-2012,
1766,50,"Sat, Mar 31, 2012",,SAS,Indiana Pacers,W,,112,103,36,14,W 7,Regular Season,2011-2012,
1767,7,"Sat, May 19, 2012",@,SAS,Los Angeles Clippers,W,,96,86,7,0,W 7,Playoffs,2011-2012,
1768,3,"Sat, May 5, 2012",@,SAS,Utah Jazz,W,,102,90,3,0,W 3,Playoffs,2011-2012,
1779,63,"Sun, Apr 22, 2012",,SAS,Cleveland Cavaliers,W,,114,98,47,16,W 7,Regular Season,2011-2012,
1780,1,"Sun, Apr 29, 2012",,SAS,Utah Jazz,W,,106,91,1,0,W 1,Playoffs,2011-2012,
1770,54,"Sun, Apr 8, 2012",,SAS,Utah Jazz,W,,114,104,40,14,W 11,Regular Season,2011-2012,
1729,13,"Sun, Jan 15, 2012",,SAS,Phoenix Suns,W,,102,91,9,4,W 3,Regular Season,2011-2012,
1737,21,"Sun, Jan 29, 2012",@,SAS,Dallas Mavericks,L,OT,100,101,12,9,L 2,Regular Season,2011-2012,
1725,9,"Sun, Jan 8, 2012",@,SAS,Oklahoma City Thunder,L,,96,108,6,3,L 1,Regular Season,2011-2012,
1763,47,"Sun, Mar 25, 2012",,SAS,Philadelphia 76ers,W,,93,76,33,14,W 4,Regular Season,2011-2012,
1753,37,"Sun, Mar 4, 2012",,SAS,Denver Nuggets,L,,94,99,25,12,L 1,Regular Season,2011-2012,
1754,8,"Sun, May 20, 2012",@,SAS,Los Angeles Clippers,W,,102,99,8,0,W 8,Playoffs,2011-2012,
1755,9,"Sun, May 27, 2012",,SAS,Oklahoma City Thunder,W,,101,98,9,0,W 9,Playoffs,2011-2012,
1773,57,"Thu, Apr 12, 2012",,SAS,Memphis Grizzlies,W,,107,97,41,16,W 1,Regular Season,2011-2012,
1782,66,"Thu, Apr 26, 2012",@,SAS,Golden State Warriors,W,,107,101,50,16,W 10,Regular Season,2011-2012,
1719,3,"Thu, Dec 29, 2011",@,SAS,Houston Rockets,L,,85,105,2,1,L 1,Regular Season,2011-2012,
1740,24,"Thu, Feb 2, 2012",,SAS,New Orleans Hornets,W,,93,81,15,9,W 3,Regular Season,2011-2012,
1750,34,"Thu, Feb 23, 2012",@,SAS,Denver Nuggets,W,,114,99,24,10,W 1,Regular Season,2011-2012,
1723,7,"Thu, Jan 5, 2012",,SAS,Dallas Mavericks,W,,93,71,5,2,W 2,Regular Season,2011-2012,
1724,6,"Thu, May 17, 2012",,SAS,Los Angeles Clippers,W,,105,88,6,0,W 6,Playoffs,2011-2012,
1725,11,"Thu, May 31, 2012",@,SAS,Oklahoma City Thunder,L,,82,102,10,1,L 1,Playoffs,2011-2012,
1776,60,"Tue, Apr 17, 2012",@,SAS,Los Angeles Lakers,W,,112,91,44,16,W 4,Regular Season,2011-2012,
1767,51,"Tue, Apr 3, 2012",@,SAS,Cleveland Cavaliers,W,,125,90,37,14,W 8,Regular Season,2011-2012,
1745,29,"Tue, Feb 14, 2012",@,SAS,Detroit Pistons,W,,99,95,20,9,W 8,Regular Season,2011-2012,
1749,33,"Tue, Feb 21, 2012",@,SAS,Portland Trail Blazers,L,,97,137,23,10,L 1,Regular Season,2011-2012,
1726,10,"Tue, Jan 10, 2012",@,SAS,Milwaukee Bucks,L,,103,106,6,4,L 2,Regular Season,2011-2012,
1730,14,"Tue, Jan 17, 2012",@,SAS,Miami Heat,L,,98,120,9,5,L 1,Regular Season,2011-2012,
1764,48,"Tue, Mar 27, 2012",@,SAS,Phoenix Suns,W,,107,100,34,14,W 5,Regular Season,2011-2012,
1765,5,"Tue, May 15, 2012",,SAS,Los Angeles Clippers,W,,108,92,5,0,W 5,Playoffs,2011-2012,
1766,10,"Tue, May 29, 2012",,SAS,Oklahoma City Thunder,W,,120,111,10,0,W 10,Playoffs,2011-2012,
1772,56,"Wed, Apr 11, 2012",,SAS,Los Angeles Lakers,L,,84,98,40,16,L 2,Regular Season,2011-2012,
1777,61,"Wed, Apr 18, 2012",@,SAS,Sacramento Kings,W,,127,102,45,16,W 5,Regular Season,2011-2012,
1781,65,"Wed, Apr 25, 2012",@,SAS,Phoenix Suns,W,,110,106,49,16,W 9,Regular Season,2011-2012,
1768,52,"Wed, Apr 4, 2012",@,SAS,Boston Celtics,W,,87,86,38,14,W 9,Regular Season,2011-2012,
1718,2,"Wed, Dec 28, 2011",,SAS,Los Angeles Clippers,W,,115,90,2,0,W 2,Regular Season,2011-2012,
1739,23,"Wed, Feb 1, 2012",,SAS,Houston Rockets,W,,99,91,14,9,W 2,Regular Season,2011-2012,
1746,30,"Wed, Feb 15, 2012",@,SAS,Toronto Raptors,W,,113,106,21,9,W 9,Regular Season,2011-2012,
1751,35,"Wed, Feb 29, 2012",,SAS,Chicago Bulls,L,,89,96,24,11,L 1,Regular Season,2011-2012,
1743,27,"Wed, Feb 8, 2012",@,SAS,Philadelphia 76ers,W,,100,90,18,9,W 6,Regular Season,2011-2012,
1727,11,"Wed, Jan 11, 2012",,SAS,Houston Rockets,W,OT,101,95,7,4,W 1,Regular Season,2011-2012,
1731,15,"Wed, Jan 18, 2012",@,SAS,Orlando Magic,W,OT,85,83,10,5,W 1,Regular Season,2011-2012,
1735,19,"Wed, Jan 25, 2012",,SAS,Atlanta Hawks,W,,105,83,12,7,W 2,Regular Season,2011-2012,
1722,6,"Wed, Jan 4, 2012",,SAS,Golden State Warriors,W,,101,95,4,2,W 1,Regular Season,2011-2012,
1723,14,"Wed, Jun 6, 2012",@,SAS,Oklahoma City Thunder,L,,99,107,10,4,L 4,Playoffs,2011-2012,
1757,41,"Wed, Mar 14, 2012",,SAS,Orlando Magic,W,,122,111,28,13,W 2,Regular Season,2011-2012,
1760,44,"Wed, Mar 21, 2012",,SAS,Minnesota Timberwolves,W,,116,100,30,14,W 1,Regular Season,2011-2012,
1765,49,"Wed, Mar 28, 2012",@,SAS,Sacramento Kings,W,,117,112,35,14,W 6,Regular Season,2011-2012,
1754,38,"Wed, Mar 7, 2012",,SAS,New York Knicks,W,,118,105,26,12,W 1,Regular Season,2011-2012,
1755,2,"Wed, May 2, 2012",,SAS,Utah Jazz,W,,114,83,2,0,W 2,Playoffs,2011-2012,
1842,60,"Fri, Apr 13, 2012",,TOR,Boston Celtics,W,,84,79,21,39,W 1,Regular Season,2011-2012,
1838,56,"Fri, Apr 6, 2012",,TOR,Cleveland Cavaliers,L,,80,84,20,36,L 1,Regular Season,2011-2012,
1785,3,"Fri, Dec 30, 2011",@,TOR,Dallas Mavericks,L,,86,99,1,2,L 2,Regular Season,2011-2012,
1810,28,"Fri, Feb 10, 2012",,TOR,Boston Celtics,W,,86,74,9,19,W 1,Regular Season,2011-2012,
1814,32,"Fri, Feb 17, 2012",,TOR,Charlotte Bobcats,L,,91,98,9,23,L 4,Regular Season,2011-2012,
1806,24,"Fri, Feb 3, 2012",,TOR,Washington Wizards,W,,106,89,8,16,W 1,Regular Season,2011-2012,
1794,12,"Fri, Jan 13, 2012",,TOR,Indiana Pacers,L,,90,95,4,8,L 3,Regular Season,2011-2012,
1798,16,"Fri, Jan 20, 2012",,TOR,Portland Trail Blazers,L,,84,94,4,12,L 7,Regular Season,2011-2012,
1802,20,"Fri, Jan 27, 2012",@,TOR,Denver Nuggets,L,,81,96,6,14,L 1,Regular Season,2011-2012,
1789,7,"Fri, Jan 6, 2012",,TOR,New Jersey Nets,L,,85,97,3,4,L 1,Regular Season,2011-2012,
1826,44,"Fri, Mar 16, 2012",@,TOR,Memphis Grizzlies,W,OT,114,110,15,29,W 1,Regular Season,2011-2012,
1818,36,"Fri, Mar 2, 2012",,TOR,Memphis Grizzlies,L,,99,102,11,25,L 1,Regular Season,2011-2012,
1830,48,"Fri, Mar 23, 2012",,TOR,New York Knicks,W,,96,79,16,32,W 1,Regular Season,2011-2012,
1834,52,"Fri, Mar 30, 2012",,TOR,Miami Heat,L,,101,113,17,35,L 1,Regular Season,2011-2012,
1844,62,"Mon, Apr 16, 2012",,TOR,Atlanta Hawks,L,,87,109,22,40,L 1,Regular Season,2011-2012,
1847,65,"Mon, Apr 23, 2012",@,TOR,Milwaukee Bucks,L,,86,92,22,43,L 4,Regular Season,2011-2012,
1840,58,"Mon, Apr 9, 2012",@,TOR,Indiana Pacers,L,,98,103,20,38,L 3,Regular Season,2011-2012,
1783,1,"Mon, Dec 26, 2011",@,TOR,Cleveland Cavaliers,W,,104,96,1,0,W 1,Regular Season,2011-2012,
1808,26,"Mon, Feb 6, 2012",@,TOR,Washington Wizards,L,OT,108,111,8,18,L 2,Regular Season,2011-2012,
1796,14,"Mon, Jan 16, 2012",@,TOR,Atlanta Hawks,L,,84,93,4,10,L 5,Regular Season,2011-2012,
1787,5,"Mon, Jan 2, 2012",@,TOR,New York Knicks,W,,90,85,2,3,W 1,Regular Season,2011-2012,
1791,9,"Mon, Jan 9, 2012",,TOR,Minnesota Timberwolves,W,,97,87,4,5,W 1,Regular Season,2011-2012,
1832,50,"Mon, Mar 26, 2012",,TOR,Orlando Magic,L,,101,117,16,34,L 2,Regular Season,2011-2012,
1820,38,"Mon, Mar 5, 2012",,TOR,Orlando Magic,L,,88,92,12,26,L 1,Regular Season,2011-2012,
1795,13,"Sat, Jan 14, 2012",@,TOR,Chicago Bulls,L,,64,77,4,9,L 4,Regular Season,2011-2012,
1790,8,"Sat, Jan 7, 2012",@,TOR,Philadelphia 76ers,L,,62,97,3,5,L 2,Regular Season,2011-2012,
1822,40,"Sat, Mar 10, 2012",@,TOR,Detroit Pistons,L,,86,105,13,27,L 1,Regular Season,2011-2012,
1827,45,"Sat, Mar 17, 2012",@,TOR,Charlotte Bobcats,L,,103,107,15,30,L 1,Regular Season,2011-2012,
1831,49,"Sat, Mar 24, 2012",@,TOR,Chicago Bulls,L,OT,101,102,16,33,L 1,Regular Season,2011-2012,
1835,53,"Sun, Apr 1, 2012",,TOR,Washington Wizards,W,,99,92,18,35,W 1,Regular Season,2011-2012,
1843,61,"Sun, Apr 15, 2012",@,TOR,Atlanta Hawks,W,,102,86,22,39,W 2,Regular Season,2011-2012,
1846,64,"Sun, Apr 22, 2012",@,TOR,Detroit Pistons,L,,73,76,22,42,L 3,Regular Season,2011-2012,
1839,57,"Sun, Apr 8, 2012",@,TOR,Oklahoma City Thunder,L,,75,91,20,37,L 2,Regular Season,2011-2012,
1811,29,"Sun, Feb 12, 2012",,TOR,Los Angeles Lakers,L,,92,94,9,20,L 1,Regular Season,2011-2012,
1807,25,"Sun, Feb 5, 2012",@,TOR,Miami Heat,L,,89,95,8,17,L 1,Regular Season,2011-2012,
1786,4,"Sun, Jan 1, 2012",@,TOR,Orlando Magic,L,,96,102,1,3,L 3,Regular Season,2011-2012,
1799,17,"Sun, Jan 22, 2012",@,TOR,Los Angeles Clippers,L,,91,103,4,13,L 8,Regular Season,2011-2012,
1803,21,"Sun, Jan 29, 2012",@,TOR,New Jersey Nets,W,,94,73,7,14,W 1,Regular Season,2011-2012,
1823,41,"Sun, Mar 11, 2012",,TOR,Milwaukee Bucks,L,,99,105,13,28,L 2,Regular Season,2011-2012,
1819,37,"Sun, Mar 4, 2012",,TOR,Golden State Warriors,W,,83,75,12,25,W 1,Regular Season,2011-2012,
1848,66,"Thu, Apr 26, 2012",,TOR,New Jersey Nets,W,,98,67,23,43,W 1,Regular Season,2011-2012,
1836,54,"Tue, Apr 3, 2012",,TOR,Charlotte Bobcats,W,,92,87,19,35,W 2,Regular Season,2011-2012,
1812,30,"Tue, Feb 14, 2012",,TOR,New York Knicks,L,,87,90,9,21,L 2,Regular Season,2011-2012,
1816,34,"Tue, Feb 28, 2012",@,TOR,Houston Rockets,L,,85,88,10,24,L 1,Regular Season,2011-2012,
1792,10,"Tue, Jan 10, 2012",@,TOR,Washington Wizards,L,,78,93,4,6,L 1,Regular Season,2011-2012,
1800,18,"Tue, Jan 24, 2012",@,TOR,Phoenix Suns,W,,99,96,5,13,W 1,Regular Season,2011-2012,
1804,22,"Tue, Jan 31, 2012",,TOR,Atlanta Hawks,L,,77,100,7,15,L 1,Regular Season,2011-2012,
1824,42,"Tue, Mar 13, 2012",@,TOR,Cleveland Cavaliers,W,,96,88,14,28,W 1,Regular Season,2011-2012,
1828,46,"Tue, Mar 20, 2012",@,TOR,New York Knicks,L,,87,106,15,31,L 2,Regular Season,2011-2012,
1841,59,"Wed, Apr 11, 2012",,TOR,Philadelphia 76ers,L,,75,93,20,39,L 4,Regular Season,2011-2012,
1845,63,"Wed, Apr 18, 2012",@,TOR,Miami Heat,L,,72,96,22,41,L 2,Regular Season,2011-2012,
1837,55,"Wed, Apr 4, 2012",@,TOR,Philadelphia 76ers,W,,99,78,20,35,W 3,Regular Season,2011-2012,
1784,2,"Wed, Dec 28, 2011",,TOR,Indiana Pacers,L,,85,90,1,1,L 1,Regular Season,2011-2012,
1805,23,"Wed, Feb 1, 2012",@,TOR,Boston Celtics,L,,64,100,7,16,L 2,Regular Season,2011-2012,
1813,31,"Wed, Feb 15, 2012",,TOR,San Antonio Spurs,L,,106,113,9,22,L 3,Regular Season,2011-2012,
1815,33,"Wed, Feb 22, 2012",,TOR,Detroit Pistons,W,,103,93,10,23,W 1,Regular Season,2011-2012,
1817,35,"Wed, Feb 29, 2012",@,TOR,New Orleans Hornets,W,,95,84,11,24,W 1,Regular Season,2011-2012,
1809,27,"Wed, Feb 8, 2012",,TOR,Milwaukee Bucks,L,,99,105,8,19,L 3,Regular Season,2011-2012,
1793,11,"Wed, Jan 11, 2012",,TOR,Sacramento Kings,L,,91,98,4,7,L 2,Regular Season,2011-2012,
1797,15,"Wed, Jan 18, 2012",@,TOR,Boston Celtics,L,,73,96,4,11,L 6,Regular Season,2011-2012,
1801,19,"Wed, Jan 25, 2012",@,TOR,Utah Jazz,W,2OT,111,106,6,13,W 2,Regular Season,2011-2012,
1788,6,"Wed, Jan 4, 2012",,TOR,Cleveland Cavaliers,W,,92,77,3,3,W 2,Regular Season,2011-2012,
1825,43,"Wed, Mar 14, 2012",@,TOR,New Jersey Nets,L,,84,98,14,29,L 1,Regular Season,2011-2012,
1829,47,"Wed, Mar 21, 2012",,TOR,Chicago Bulls,L,,82,94,15,32,L 3,Regular Season,2011-2012,
1833,51,"Wed, Mar 28, 2012",,TOR,Denver Nuggets,W,,105,96,17,34,W 1,Regular Season,2011-2012,
1821,39,"Wed, Mar 7, 2012",,TOR,Houston Rockets,W,,116,98,13,26,W 1,Regular Season,2011-2012,
1908,60,"Fri, Apr 13, 2012",@,UTA,New Orleans Hornets,L,,85,96,31,29,L 1,Regular Season,2011-2012,
1904,56,"Fri, Apr 6, 2012",,UTA,Golden State Warriors,W,,104,98,29,27,W 1,Regular Season,2011-2012,
1851,3,"Fri, Dec 30, 2011",,UTA,Philadelphia 76ers,W,,102,99,1,2,W 1,Regular Season,2011-2012,
1873,25,"Fri, Feb 10, 2012",,UTA,Oklahoma City Thunder,L,,87,101,13,12,L 3,Regular Season,2011-2012,
1877,29,"Fri, Feb 17, 2012",,UTA,Washington Wizards,W,,114,100,15,14,W 1,Regular Season,2011-2012,
1865,17,"Fri, Jan 27, 2012",@,UTA,Dallas Mavericks,L,,101,116,10,7,L 2,Regular Season,2011-2012,
1855,7,"Fri, Jan 6, 2012",,UTA,Memphis Grizzlies,W,,94,85,4,3,W 3,Regular Season,2011-2012,
1883,35,"Fri, Mar 2, 2012",,UTA,Miami Heat,W,,99,98,17,18,W 2,Regular Season,2011-2012,
1896,48,"Fri, Mar 23, 2012",,UTA,Denver Nuggets,W,,121,102,26,22,W 6,Regular Season,2011-2012,
1900,52,"Fri, Mar 30, 2012",,UTA,Sacramento Kings,L,,103,104,27,25,L 2,Regular Season,2011-2012,
1887,39,"Fri, Mar 9, 2012",@,UTA,Philadelphia 76ers,L,,91,104,19,20,L 1,Regular Season,2011-2012,
1910,62,"Mon, Apr 16, 2012",,UTA,Dallas Mavericks,W,3OT,123,121,32,30,W 1,Regular Season,2011-2012,
1902,54,"Mon, Apr 2, 2012",@,UTA,Portland Trail Blazers,W,,102,97,28,26,W 1,Regular Season,2011-2012,
1906,58,"Mon, Apr 9, 2012",,UTA,San Antonio Spurs,W,,91,84,30,28,W 1,Regular Season,2011-2012,
1875,27,"Mon, Feb 13, 2012",@,UTA,New Orleans Hornets,L,,80,86,14,13,L 1,Regular Season,2011-2012,
1879,31,"Mon, Feb 20, 2012",,UTA,San Antonio Spurs,L,,102,106,15,16,L 2,Regular Season,2011-2012,
1871,23,"Mon, Feb 6, 2012",@,UTA,New York Knicks,L,,88,99,13,10,L 1,Regular Season,2011-2012,
1853,5,"Mon, Jan 2, 2012",,UTA,New Orleans Hornets,W,,94,90,2,3,W 1,Regular Season,2011-2012,
1867,19,"Mon, Jan 30, 2012",,UTA,Portland Trail Blazers,W,,93,89,12,7,W 2,Regular Season,2011-2012,
1889,41,"Mon, Mar 12, 2012",,UTA,Detroit Pistons,W,,105,90,20,21,W 1,Regular Season,2011-2012,
1898,50,"Mon, Mar 26, 2012",@,UTA,New Jersey Nets,W,,105,84,27,23,W 1,Regular Season,2011-2012,
1885,37,"Mon, Mar 5, 2012",@,UTA,Cleveland Cavaliers,W,,109,100,18,19,W 1,Regular Season,2011-2012,
1886,4,"Mon, May 7, 2012",,UTA,San Antonio Spurs,L,,81,87,0,4,L 4,Playoffs,2011-2012,
1909,61,"Sat, Apr 14, 2012",@,UTA,Memphis Grizzlies,L,,98,103,31,30,L 2,Regular Season,2011-2012,
1912,64,"Sat, Apr 21, 2012",,UTA,Orlando Magic,W,OT,117,107,34,30,W 3,Regular Season,2011-2012,
1852,4,"Sat, Dec 31, 2011",@,UTA,San Antonio Spurs,L,,89,104,1,3,L 1,Regular Season,2011-2012,
1870,22,"Sat, Feb 4, 2012",,UTA,Los Angeles Lakers,W,,96,87,13,9,W 1,Regular Season,2011-2012,
1859,11,"Sat, Jan 14, 2012",,UTA,New Jersey Nets,W,,107,94,7,4,W 1,Regular Season,2011-2012,
1863,15,"Sat, Jan 21, 2012",,UTA,Minnesota Timberwolves,W,,108,98,10,5,W 1,Regular Season,2011-2012,
1866,18,"Sat, Jan 28, 2012",,UTA,Sacramento Kings,W,,96,93,11,7,W 1,Regular Season,2011-2012,
1856,8,"Sat, Jan 7, 2012",@,UTA,Golden State Warriors,W,,88,87,5,3,W 4,Regular Season,2011-2012,
1888,40,"Sat, Mar 10, 2012",@,UTA,Chicago Bulls,L,,97,111,19,21,L 2,Regular Season,2011-2012,
1892,44,"Sat, Mar 17, 2012",,UTA,Golden State Warriors,W,OT,99,92,22,22,W 2,Regular Season,2011-2012,
1884,36,"Sat, Mar 3, 2012",@,UTA,Dallas Mavericks,L,,96,102,17,19,L 1,Regular Season,2011-2012,
1901,53,"Sat, Mar 31, 2012",@,UTA,Los Angeles Clippers,L,,96,105,27,26,L 3,Regular Season,2011-2012,
1902,3,"Sat, May 5, 2012",,UTA,San Antonio Spurs,L,,90,102,0,3,L 3,Playoffs,2011-2012,
1903,1,"Sun, Apr 29, 2012",@,UTA,San Antonio Spurs,L,,91,106,0,1,L 1,Playoffs,2011-2012,
1905,57,"Sun, Apr 8, 2012",@,UTA,San Antonio Spurs,L,,104,114,29,28,L 1,Regular Season,2011-2012,
1874,26,"Sun, Feb 12, 2012",@,UTA,Memphis Grizzlies,W,,98,88,14,12,W 1,Regular Season,2011-2012,
1878,30,"Sun, Feb 19, 2012",@,UTA,Houston Rockets,L,,85,101,15,15,L 1,Regular Season,2011-2012,
1860,12,"Sun, Jan 15, 2012",@,UTA,Denver Nuggets,W,,106,96,8,4,W 2,Regular Season,2011-2012,
1893,45,"Sun, Mar 18, 2012",@,UTA,Los Angeles Lakers,W,,103,99,23,22,W 3,Regular Season,2011-2012,
1897,49,"Sun, Mar 25, 2012",@,UTA,Atlanta Hawks,L,4OT,133,139,26,23,L 1,Regular Season,2011-2012,
1914,66,"Thu, Apr 26, 2012",,UTA,Portland Trail Blazers,W,,96,94,36,30,W 5,Regular Season,2011-2012,
1869,21,"Thu, Feb 2, 2012",@,UTA,Golden State Warriors,L,,101,119,12,9,L 2,Regular Season,2011-2012,
1862,14,"Thu, Jan 19, 2012",,UTA,Dallas Mavericks,L,,91,94,9,5,L 1,Regular Season,2011-2012,
1891,43,"Thu, Mar 15, 2012",,UTA,Minnesota Timberwolves,W,OT,111,105,21,22,W 1,Regular Season,2011-2012,
1895,47,"Thu, Mar 22, 2012",@,UTA,Sacramento Kings,W,,103,102,25,22,W 5,Regular Season,2011-2012,
1913,65,"Tue, Apr 24, 2012",,UTA,Phoenix Suns,W,,100,88,35,30,W 4,Regular Season,2011-2012,
1849,1,"Tue, Dec 27, 2011",@,UTA,Los Angeles Lakers,L,,71,96,0,1,L 1,Regular Season,2011-2012,
1876,28,"Tue, Feb 14, 2012",@,UTA,Oklahoma City Thunder,L,,85,111,14,14,L 2,Regular Season,2011-2012,
1881,33,"Tue, Feb 28, 2012",@,UTA,Sacramento Kings,L,,96,103,15,18,L 4,Regular Season,2011-2012,
1872,24,"Tue, Feb 7, 2012",@,UTA,Indiana Pacers,L,,99,104,13,11,L 2,Regular Season,2011-2012,
1857,9,"Tue, Jan 10, 2012",,UTA,Cleveland Cavaliers,W,,113,105,6,3,W 5,Regular Season,2011-2012,
1861,13,"Tue, Jan 17, 2012",,UTA,Los Angeles Clippers,W,,108,79,9,4,W 3,Regular Season,2011-2012,
1854,6,"Tue, Jan 3, 2012",,UTA,Milwaukee Bucks,W,,85,73,3,3,W 2,Regular Season,2011-2012,
1894,46,"Tue, Mar 20, 2012",,UTA,Oklahoma City Thunder,W,,97,90,24,22,W 4,Regular Season,2011-2012,
1907,59,"Wed, Apr 11, 2012",@,UTA,Houston Rockets,W,,103,91,31,28,W 2,Regular Season,2011-2012,
1911,63,"Wed, Apr 18, 2012",@,UTA,Portland Trail Blazers,W,,112,91,33,30,W 2,Regular Season,2011-2012,
1903,55,"Wed, Apr 4, 2012",,UTA,Phoenix Suns,L,,105,107,28,27,L 1,Regular Season,2011-2012,
1850,2,"Wed, Dec 28, 2011",@,UTA,Denver Nuggets,L,,100,117,0,2,L 2,Regular Season,2011-2012,
1868,20,"Wed, Feb 1, 2012",,UTA,Los Angeles Clippers,L,,105,107,12,8,L 1,Regular Season,2011-2012,
1880,32,"Wed, Feb 22, 2012",@,UTA,Minnesota Timberwolves,L,,98,100,15,17,L 3,Regular Season,2011-2012,
1882,34,"Wed, Feb 29, 2012",,UTA,Houston Rockets,W,,104,83,16,18,W 1,Regular Season,2011-2012,
1858,10,"Wed, Jan 11, 2012",,UTA,Los Angeles Lakers,L,OT,87,90,6,4,L 1,Regular Season,2011-2012,
1864,16,"Wed, Jan 25, 2012",,UTA,Toronto Raptors,L,2OT,106,111,10,6,L 1,Regular Season,2011-2012,
1890,42,"Wed, Mar 14, 2012",@,UTA,Phoenix Suns,L,,111,120,20,22,L 1,Regular Season,2011-2012,
1899,51,"Wed, Mar 28, 2012",@,UTA,Boston Celtics,L,,82,94,27,24,L 1,Regular Season,2011-2012,
1886,38,"Wed, Mar 7, 2012",@,UTA,Charlotte Bobcats,W,,99,93,19,19,W 2,Regular Season,2011-2012,
1887,2,"Wed, May 2, 2012",@,UTA,San Antonio Spurs,L,,83,114,0,2,L 2,Playoffs,2011-2012,
1973,59,"Fri, Apr 13, 2012",@,WAS,New York Knicks,L,,65,103,14,45,L 1,Regular Season,2011-2012,
1970,56,"Fri, Apr 6, 2012",@,WAS,New Jersey Nets,L,,98,110,12,44,L 5,Regular Season,2011-2012,
1917,3,"Fri, Dec 30, 2011",@,WAS,Milwaukee Bucks,L,,81,102,0,3,L 3,Regular Season,2011-2012,
1941,27,"Fri, Feb 10, 2012",,WAS,Miami Heat,L,,89,106,5,22,L 2,Regular Season,2011-2012,
1945,31,"Fri, Feb 17, 2012",@,WAS,Utah Jazz,L,,100,114,7,24,L 2,Regular Season,2011-2012,
1937,23,"Fri, Feb 3, 2012",@,WAS,Toronto Raptors,L,,89,106,4,19,L 3,Regular Season,2011-2012,
1925,11,"Fri, Jan 13, 2012",@,WAS,Philadelphia 76ers,L,,89,120,1,10,L 2,Regular Season,2011-2012,
1929,15,"Fri, Jan 20, 2012",,WAS,Denver Nuggets,L,,104,108,2,13,L 1,Regular Season,2011-2012,
1933,19,"Fri, Jan 27, 2012",@,WAS,Houston Rockets,L,,76,103,3,16,L 1,Regular Season,2011-2012,
1921,7,"Fri, Jan 6, 2012",,WAS,New York Knicks,L,,96,99,0,7,L 7,Regular Season,2011-2012,
1957,43,"Fri, Mar 16, 2012",@,WAS,Atlanta Hawks,L,,88,102,10,33,L 1,Regular Season,2011-2012,
1965,51,"Fri, Mar 30, 2012",,WAS,Philadelphia 76ers,W,,97,76,12,39,W 1,Regular Season,2011-2012,
