IDPhoto,Model,PhotoYear,PhotoType,PhotoURLImage,PhotoURLPage,PhotoAddress,PhotoLongitude,PhotoLattitude,PhotoLocation,PhotoCity,PhotoStateRegionProvence,PhotoCountry,SwimsuitPhotographer,Swimsuit,SwimsuitManufacturer,SwimsuitPrice,ModelID,Photo,ModelsYearsPhotos,ImageType
4699,Lacy Schnoor,2010,Winter stars,http://i.cdn.turner.com/sivault/swimsuit/image/2010/10_lacy-schnoor_behind_01.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/31/45,"Whistler Blackcomb Ski Resort, Whistler Blackcomb, British Columbia, Canada",-122.949171,50.1148212,Whistler Blackcomb Ski Resort,Whistler Blackcomb,British Columbia,Canada,,,,NA,lacy_schnoor,31,45,jpg
4700,Lacy Schnoor,2010,Winter stars,http://i.cdn.turner.com/sivault/swimsuit/image/2010/10_lacy-schnoor_behind_02.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/32/45,"Whistler Blackcomb Ski Resort, Whistler Blackcomb, British Columbia, Canada",-122.949171,50.1148212,Whistler Blackcomb Ski Resort,Whistler Blackcomb,British Columbia,Canada,,,,NA,lacy_schnoor,32,45,jpg
4701,Lacy Schnoor,2010,Winter stars,http://i.cdn.turner.com/sivault/swimsuit/image/2010/10_lacy-schnoor_behind_03.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/33/45,"Whistler Blackcomb Ski Resort, Whistler Blackcomb, British Columbia, Canada",-122.949171,50.1148212,Whistler Blackcomb Ski Resort,Whistler Blackcomb,British Columbia,Canada,,,,NA,lacy_schnoor,33,45,jpg
4702,Lacy Schnoor,2010,Winter stars,http://i.cdn.turner.com/sivault/swimsuit/image/2010/10_lacy-schnoor_behind_04.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/34/45,"Whistler Blackcomb Ski Resort, Whistler Blackcomb, British Columbia, Canada",-122.949171,50.1148212,Whistler Blackcomb Ski Resort,Whistler Blackcomb,British Columbia,Canada,,,,NA,lacy_schnoor,34,45,jpg
4703,Lacy Schnoor,2010,Winter stars,http://i.cdn.turner.com/sivault/swimsuit/image/2010/10_lacy-schnoor_behind_05.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/35/45,"Whistler Blackcomb Ski Resort, Whistler Blackcomb, British Columbia, Canada",-122.949171,50.1148212,Whistler Blackcomb Ski Resort,Whistler Blackcomb,British Columbia,Canada,,,,NA,lacy_schnoor,35,45,jpg
4704,Lacy Schnoor,2010,Winter stars,http://i.cdn.turner.com/sivault/swimsuit/image/2010/10_lacy-schnoor_behind_06.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/36/45,"Whistler Blackcomb Ski Resort, Whistler Blackcomb, British Columbia, Canada",-122.949171,50.1148212,Whistler Blackcomb Ski Resort,Whistler Blackcomb,British Columbia,Canada,,,,NA,lacy_schnoor,36,45,jpg
4705,Lacy Schnoor,2010,Winter stars,http://i.cdn.turner.com/sivault/swimsuit/image/2010/10_lacy-schnoor_behind_07.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/37/45,"Whistler Blackcomb Ski Resort, Whistler Blackcomb, British Columbia, Canada",-122.949171,50.1148212,Whistler Blackcomb Ski Resort,Whistler Blackcomb,British Columbia,Canada,,,,NA,lacy_schnoor,37,45,jpg
4706,Lacy Schnoor,2010,Winter stars,http://i.cdn.turner.com/sivault/swimsuit/image/2010/10_lacy-schnoor_behind_08.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/38/45,"Whistler Blackcomb Ski Resort, Whistler Blackcomb, British Columbia, Canada",-122.949171,50.1148212,Whistler Blackcomb Ski Resort,Whistler Blackcomb,British Columbia,Canada,,,,NA,lacy_schnoor,38,45,jpg
4707,Lacy Schnoor,2010,Winter stars,http://i.cdn.turner.com/sivault/swimsuit/image/2010/10_lacy-schnoor_behind_09.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/39/45,"Whistler Blackcomb Ski Resort, Whistler Blackcomb, British Columbia, Canada",-122.949171,50.1148212,Whistler Blackcomb Ski Resort,Whistler Blackcomb,British Columbia,Canada,,,,NA,lacy_schnoor,39,45,jpg
4708,Lacy Schnoor,2010,Winter stars,http://i.cdn.turner.com/sivault/swimsuit/image/2010/10_lacy-schnoor_04.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/4/45,"Whistler Blackcomb Ski Resort, Whistler Blackcomb, British Columbia, Canada",-122.949171,50.1148212,Whistler Blackcomb Ski Resort,Whistler Blackcomb,British Columbia,Canada,,,,NA,lacy_schnoor,4,45,jpg
4709,Lacy Schnoor,2010,Winter stars,http://i.cdn.turner.com/sivault/swimsuit/image/2010/10_lacy-schnoor_behind_10.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/40/45,"Whistler Blackcomb Ski Resort, Whistler Blackcomb, British Columbia, Canada",-122.949171,50.1148212,Whistler Blackcomb Ski Resort,Whistler Blackcomb,British Columbia,Canada,,,,NA,lacy_schnoor,40,45,jpg
4710,Lacy Schnoor,2010,Winter stars,http://i.cdn.turner.com/sivault/swimsuit/image/2010/10_lacy-schnoor_behind_11.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/41/45,"Whistler Blackcomb Ski Resort, Whistler Blackcomb, British Columbia, Canada",-122.949171,50.1148212,Whistler Blackcomb Ski Resort,Whistler Blackcomb,British Columbia,Canada,,,,NA,lacy_schnoor,41,45,jpg
4711,Lacy Schnoor,2010,Winter stars,http://i.cdn.turner.com/sivault/swimsuit/image/2010/10_lacy-schnoor_behind_12.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/42/45,"Whistler Blackcomb Ski Resort, Whistler Blackcomb, British Columbia, Canada",-122.949171,50.1148212,Whistler Blackcomb Ski Resort,Whistler Blackcomb,British Columbia,Canada,,,,NA,lacy_schnoor,42,45,jpg
4712,Lacy Schnoor,2010,Winter stars,http://i.cdn.turner.com/sivault/swimsuit/image/2010/10_lacy-schnoor_behind_13.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/43/45,"Whistler Blackcomb Ski Resort, Whistler Blackcomb, British Columbia, Canada",-122.949171,50.1148212,Whistler Blackcomb Ski Resort,Whistler Blackcomb,British Columbia,Canada,,,,NA,lacy_schnoor,43,45,jpg
4713,Lacy Schnoor,2010,Winter stars,http://i.cdn.turner.com/sivault/swimsuit/image/2010/10_lacy-schnoor_behind_14.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/44/45,"Whistler Blackcomb Ski Resort, Whistler Blackcomb, British Columbia, Canada",-122.949171,50.1148212,Whistler Blackcomb Ski Resort,Whistler Blackcomb,British Columbia,Canada,,,,NA,lacy_schnoor,44,45,jpg
4714,Lacy Schnoor,2010,Winter stars,http://i.cdn.turner.com/sivault/swimsuit/image/2010/10_lacy-schnoor_behind_15.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/45/45,"Whistler Blackcomb Ski Resort, Whistler Blackcomb, British Columbia, Canada",-122.949171,50.1148212,Whistler Blackcomb Ski Resort,Whistler Blackcomb,British Columbia,Canada,,,,NA,lacy_schnoor,45,45,jpg
4715,Lacy Schnoor,2010,Winter stars,http://i.cdn.turner.com/sivault/swimsuit/image/2010/10_lacy-schnoor_05.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/5/45,"Whistler Blackcomb Ski Resort, Whistler Blackcomb, British Columbia, Canada",-122.949171,50.1148212,Whistler Blackcomb Ski Resort,Whistler Blackcomb,British Columbia,Canada,,,,NA,lacy_schnoor,5,45,jpg
4716,Lacy Schnoor,2010,Winter stars,http://i.cdn.turner.com/sivault/swimsuit/image/2010/10_lacy-schnoor_06.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/6/45,"Whistler Blackcomb Ski Resort, Whistler Blackcomb, British Columbia, Canada",-122.949171,50.1148212,Whistler Blackcomb Ski Resort,Whistler Blackcomb,British Columbia,Canada,,,,NA,lacy_schnoor,6,45,jpg
4717,Lacy Schnoor,2010,Winter stars,http://i.cdn.turner.com/sivault/swimsuit/image/2010/10_lacy-schnoor_07.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/7/45,"Whistler Blackcomb Ski Resort, Whistler Blackcomb, British Columbia, Canada",-122.949171,50.1148212,Whistler Blackcomb Ski Resort,Whistler Blackcomb,British Columbia,Canada,,,,NA,lacy_schnoor,7,45,jpg
4718,Lacy Schnoor,2010,Winter stars,http://i.cdn.turner.com/sivault/swimsuit/image/2010/10_lacy-schnoor_08.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/8/45,"Whistler Blackcomb Ski Resort, Whistler Blackcomb, British Columbia, Canada",-122.949171,50.1148212,Whistler Blackcomb Ski Resort,Whistler Blackcomb,British Columbia,Canada,,,,NA,lacy_schnoor,8,45,jpg
4719,Lacy Schnoor,2010,Winter stars,http://i.cdn.turner.com/sivault/swimsuit/image/2010/10_lacy-schnoor_09.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/9/45,"Whistler Blackcomb Ski Resort, Whistler Blackcomb, British Columbia, Canada",-122.949171,50.1148212,Whistler Blackcomb Ski Resort,Whistler Blackcomb,British Columbia,Canada,,,,NA,lacy_schnoor,9,45,jpg
4720,Laetitia Casta,1998,Model,http://i.cdn.turner.com/sivault/swimsuit/image/1998/98_lcasta_01.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/laetitia_casta/1998/model/1/11,,NA,NA,,,,,,Swimsuit,Vix Swimwear,NA,laetitia_casta,1,11,jpg
4721,Laetitia Casta,1998,Model,http://i.cdn.turner.com/sivault/swimsuit/image/1998/98_lcasta_10.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/laetitia_casta/1998/model/10/11,,NA,NA,,,,,,Swimsuit,Soleil by Jean Paul Gaultier,NA,laetitia_casta,10,11,jpg
4722,Laetitia Casta,1998,Model,http://i.cdn.turner.com/sivault/swimsuit/image/1998/98_lcasta_11.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/laetitia_casta/1998/model/11/11,,NA,NA,,,,,,Swimsuit,Luli Fama,NA,laetitia_casta,11,11,jpg
4723,Laetitia Casta,1998,Model,http://i.cdn.turner.com/sivault/swimsuit/image/1998/98_lcasta_02.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/laetitia_casta/1998/model/2/11,,NA,NA,,,,,,Swimsuit,TNA,NA,laetitia_casta,2,11,jpg
4724,Laetitia Casta,1998,Model,http://i.cdn.turner.com/sivault/swimsuit/image/1998/98_lcasta_03.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/laetitia_casta/1998/model/3/11,,NA,NA,,,,,,Swimsuit,Swim Fair,NA,laetitia_casta,3,11,jpg
4725,Laetitia Casta,1998,Model,http://i.cdn.turner.com/sivault/swimsuit/image/1998/98_lcasta_04.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/laetitia_casta/1998/model/4/11,,NA,NA,,,,,,Swimsuit,Melissa Odabash,NA,laetitia_casta,4,11,jpg
4726,Laetitia Casta,1998,Model,http://i.cdn.turner.com/sivault/swimsuit/image/1998/98_lcasta_05.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/laetitia_casta/1998/model/5/11,,NA,NA,,,,,,Top,Gottex,NA,laetitia_casta,5,11,jpg
4727,Laetitia Casta,1998,Model,http://i.cdn.turner.com/sivault/swimsuit/image/1998/98_lcasta_06.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/laetitia_casta/1998/model/6/11,,NA,NA,,,,,,Swimsuit,TNA,NA,laetitia_casta,6,11,jpg
4728,Laetitia Casta,1998,Model,http://i.cdn.turner.com/sivault/swimsuit/image/1998/98_lcasta_07.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/laetitia_casta/1998/model/7/11,,NA,NA,,,,,,Swimsuit,Swim Fair,NA,laetitia_casta,7,11,jpg
4729,Laetitia Casta,1998,Model,http://i.cdn.turner.com/sivault/swimsuit/image/1998/98_lcasta_08.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/laetitia_casta/1998/model/8/11,,NA,NA,,,,,,Top,LNY,NA,laetitia_casta,8,11,jpg
4730,Laetitia Casta,1998,Model,http://i.cdn.turner.com/sivault/swimsuit/image/1998/98_lcasta_09.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/laetitia_casta/1998/model/9/11,,NA,NA,,,,,,Swimsuit,Suruva,NA,laetitia_casta,9,11,jpg
4731,Laetitia Casta,1999,Model,http://i.cdn.turner.com/sivault/swimsuit/image/1999/99_lcasta_01.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/laetitia_casta/1999/model/1/5,,NA,NA,,,,,,Swimsuit,Rosa Cha,NA,laetitia_casta,1,5,jpg
4732,Laetitia Casta,1999,Model,http://i.cdn.turner.com/sivault/swimsuit/image/1999/99_lcasta_02.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/laetitia_casta/1999/model/2/5,,NA,NA,,,,,,Swimsuit,Rosa Cha by Amir Slama,NA,laetitia_casta,2,5,jpg
4733,Laetitia Casta,1999,Model,http://i.cdn.turner.com/sivault/swimsuit/image/1999/99_lcasta_03.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/laetitia_casta/1999/model/3/5,,NA,NA,,,,,,Swimsuit,Rosa Cha by Amir Slama,NA,laetitia_casta,3,5,jpg
4734,Laetitia Casta,1999,Model,http://i.cdn.turner.com/sivault/swimsuit/image/1999/99_lcasta_04.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/laetitia_casta/1999/model/4/5,,NA,NA,,,,,,Swimsuit,Rosa Cha by Amir Slama,NA,laetitia_casta,4,5,jpg
4735,Laetitia Casta,1999,Model,http://i.cdn.turner.com/sivault/swimsuit/image/1999/99_lcasta_05.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/laetitia_casta/1999/model/5/5,,NA,NA,,,,,,Swimsuit,Salinas,NA,laetitia_casta,5,5,jpg
4736,Laetitia Casta,2000,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2000/00_lcasta_01.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/laetitia_casta/2000/model/1/6,,NA,NA,,,,,,Swimsuit,Norma Kamali,NA,laetitia_casta,1,6,jpg
4737,Laetitia Casta,2000,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2000/00_lcasta_02.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/laetitia_casta/2000/model/2/6,,NA,NA,,,,,,Swimsuit,Norma Kamali,NA,laetitia_casta,2,6,jpg
4738,Laetitia Casta,2000,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2000/00_lcasta_03.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/laetitia_casta/2000/model/3/6,,NA,NA,,,,,,Swimsuit,Norma Kamali,NA,laetitia_casta,3,6,jpg
4739,Laetitia Casta,2000,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2000/00_lcasta_04.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/laetitia_casta/2000/model/4/6,,NA,NA,,,,,,Swimsuit,Pamela Dennis,NA,laetitia_casta,4,6,jpg
4740,Laetitia Casta,2000,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2000/00_lcasta_05.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/laetitia_casta/2000/model/5/6,,NA,NA,,,,,,Swimsuit,Norma Kamali,NA,laetitia_casta,5,6,jpg
4741,Laetitia Casta,2000,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2000/00_lcasta_06.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/laetitia_casta/2000/model/6/6,,NA,NA,,,,,,Swimsuit,Norma Kamali,NA,laetitia_casta,6,6,jpg
4742,Leryn Franco,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/IlbOb0zZ1GQatu.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/1/56,"Fairmont Banff Springs, Banff, Alberta, Canada",-115.562699,51.164063,Fairmont Banff Springs,Banff,Alberta,Canada,,,,NA,leryn_franco,1,56,jpg
4743,Leryn Franco,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/q0gDvIo3OklY8A.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/10/56,"Fairmont Banff Springs, Banff, Alberta, Canada",-115.562699,51.164063,Fairmont Banff Springs,Banff,Alberta,Canada,,,,NA,leryn_franco,10,56,jpg
4744,Leryn Franco,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/u5rl5Yz0qo4FYp.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/11/56,"Fairmont Banff Springs, Banff, Alberta, Canada",-115.562699,51.164063,Fairmont Banff Springs,Banff,Alberta,Canada,,,,NA,leryn_franco,11,56,jpg
4745,Leryn Franco,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/nh0hPqtfEqkXSI.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/12/56,"Fairmont Banff Springs, Banff, Alberta, Canada",-115.562699,51.164063,Fairmont Banff Springs,Banff,Alberta,Canada,,,,NA,leryn_franco,12,56,jpg
4746,Leryn Franco,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/0VfvaXhg5ghwUl.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/13/56,"Fairmont Banff Springs, Banff, Alberta, Canada",-115.562699,51.164063,Fairmont Banff Springs,Banff,Alberta,Canada,,,,NA,leryn_franco,13,56,jpg
4747,Leryn Franco,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/B3bzkbgASaphQa.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/14/56,"Fairmont Banff Springs, Banff, Alberta, Canada",-115.562699,51.164063,Fairmont Banff Springs,Banff,Alberta,Canada,,,,NA,leryn_franco,14,56,jpg
4748,Leryn Franco,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/EstFOYBz6sfCZN.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/15/56,"Fairmont Banff Springs, Banff, Alberta, Canada",-115.562699,51.164063,Fairmont Banff Springs,Banff,Alberta,Canada,,,,NA,leryn_franco,15,56,jpg
4749,Leryn Franco,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/V2SkvL0JuBI14y.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/16/56,"Fairmont Banff Springs, Banff, Alberta, Canada",-115.562699,51.164063,Fairmont Banff Springs,Banff,Alberta,Canada,,,,NA,leryn_franco,16,56,jpg
4750,Leryn Franco,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/DdLLhUgpF0hb0j.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/17/56,"Fairmont Banff Springs, Banff, Alberta, Canada",-115.562699,51.164063,Fairmont Banff Springs,Banff,Alberta,Canada,,,,NA,leryn_franco,17,56,jpg
4751,Leryn Franco,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/Qbcvd4gYQgsLrA.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/18/56,"Fairmont Banff Springs, Banff, Alberta, Canada",-115.562699,51.164063,Fairmont Banff Springs,Banff,Alberta,Canada,,,,NA,leryn_franco,18,56,jpg
4752,Leryn Franco,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/Mw9aaVwH0c7Fco.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/19/56,"Fairmont Banff Springs, Banff, Alberta, Canada",-115.562699,51.164063,Fairmont Banff Springs,Banff,Alberta,Canada,,,,NA,leryn_franco,19,56,jpg
4753,Leryn Franco,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/Qw8pZVfjgWMjpa.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/2/56,"Fairmont Banff Springs, Banff, Alberta, Canada",-115.562699,51.164063,Fairmont Banff Springs,Banff,Alberta,Canada,,,,NA,leryn_franco,2,56,jpg
4754,Leryn Franco,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/qdYHFACtFtSgZK.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/20/56,"Fairmont Banff Springs, Banff, Alberta, Canada",-115.562699,51.164063,Fairmont Banff Springs,Banff,Alberta,Canada,,,,NA,leryn_franco,20,56,jpg
4755,Leryn Franco,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/QAAHnjY2ulv9eO.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/21/56,"Fairmont Banff Springs, Banff, Alberta, Canada",-115.562699,51.164063,Fairmont Banff Springs,Banff,Alberta,Canada,,,,NA,leryn_franco,21,56,jpg
4756,Leryn Franco,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/qDisfEH2tG03CF.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/22/56,"Fairmont Banff Springs, Banff, Alberta, Canada",-115.562699,51.164063,Fairmont Banff Springs,Banff,Alberta,Canada,,,,NA,leryn_franco,22,56,jpg
4757,Leryn Franco,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/EjbftmwhWUjQGf.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/23/56,"Fairmont Banff Springs, Banff, Alberta, Canada",-115.562699,51.164063,Fairmont Banff Springs,Banff,Alberta,Canada,,,,NA,leryn_franco,23,56,jpg
4758,Leryn Franco,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/x46BohqhUnP0H8.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/24/56,"Fairmont Banff Springs, Banff, Alberta, Canada",-115.562699,51.164063,Fairmont Banff Springs,Banff,Alberta,Canada,,,,NA,leryn_franco,24,56,jpg
4759,Leryn Franco,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/QXo1SrRbelOeMF.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/25/56,"Fairmont Banff Springs, Banff, Alberta, Canada",-115.562699,51.164063,Fairmont Banff Springs,Banff,Alberta,Canada,,,,NA,leryn_franco,25,56,jpg
4760,Leryn Franco,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/XE5UJBg7tXpOKE.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/26/56,"Fairmont Banff Springs, Banff, Alberta, Canada",-115.562699,51.164063,Fairmont Banff Springs,Banff,Alberta,Canada,,,,NA,leryn_franco,26,56,jpg
4761,Leryn Franco,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/OcMpABqc3IDh3c.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/27/56,"Fairmont Banff Springs, Banff, Alberta, Canada",-115.562699,51.164063,Fairmont Banff Springs,Banff,Alberta,Canada,,,,NA,leryn_franco,27,56,jpg
4762,Leryn Franco,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/LQrtexOx8452cu.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/28/56,"Fairmont Banff Springs, Banff, Alberta, Canada",-115.562699,51.164063,Fairmont Banff Springs,Banff,Alberta,Canada,,,,NA,leryn_franco,28,56,jpg
4763,Leryn Franco,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/RsDmJ4gy24wA91.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/29/56,"Fairmont Banff Springs, Banff, Alberta, Canada",-115.562699,51.164063,Fairmont Banff Springs,Banff,Alberta,Canada,,,,NA,leryn_franco,29,56,jpg
