Player,DBPediaCollege_Name,Position,FormalStatedMajor,CollegeMajor,DBPediaURI_Player,DBPediaData_Player,DBPediaURI_College,DBPediaData_College,Conference,DBPediaURI_Conference,DBPediaData_Conference,Division,DraftYear,idPlayer,DraftYear.y,gradeNFL,Height.numeric,Weight,fortyYardDash,benchPress,verticalJump,broadJump,twentyYardShuttle,threeConeDrill,Wonderlic,DBPediaURI_DraftYear,DBPediaData_DraftYear
Matt Barkley,University of Southern California,QB,Communication,Communications,http://live.dbpedia.org/resource/Matt_Barkley,http://live.dbpedia.org/data/Matt_Barkley.json,http://live.dbpedia.org/resource/University_of_Southern_California,http://live.dbpedia.org/data/University_of_Southern_California.json,Pacific-12 Conference,http://live.dbpedia.org/resource/Pacific-12_Conference,http://live.dbpedia.org/data/Pacific-12_Conference.json,Division I,2013,25169,2013,82,6.17,227,4.85,NA,NA,NA,NA,NA,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Matt Elam,University of Florida,FS,Undisclosed,Undeclared/Undisclosed,http://live.dbpedia.org/resource/Matt_Elam,http://live.dbpedia.org/data/Matt_Elam.json,http://live.dbpedia.org/resource/University_of_Florida,http://live.dbpedia.org/data/University_of_Florida.json,Southeastern Conference,http://live.dbpedia.org/resource/Southeastern_Conference,http://live.dbpedia.org/data/Southeastern_Conference.json,Division I,2013,25170,2013,80,5.83,208,4.54,17,35.5,118,NA,NA,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Matt Furstenburg,"University of Maryland, College Park",TE,Family Science,"Child, Family and Community Studies/Development",http://live.dbpedia.org/resource/Matt_Furstenburg,http://live.dbpedia.org/data/Matt_Furstenburg.json,"http://live.dbpedia.org/resource/University_of_Maryland,_College_Park","http://live.dbpedia.org/data/University_of_Maryland,_College_Park.json",Atlantic Coast Conference,http://live.dbpedia.org/resource/Atlantic_Coast_Conference,http://live.dbpedia.org/data/Atlantic_Coast_Conference.json,Division I,2013,25171,2013,55.6,6.25,242,4.62,18,35.5,115,4.35,7.09,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Matt Scott,University of Arizona,QB,Family Studies and Human Development,"Child, Family and Community Studies/Development",http://live.dbpedia.org/resource/Matt_Scott_(American_football),http://live.dbpedia.org/data/Matt_Scott_(American_football).json,http://live.dbpedia.org/resource/University_of_Arizona,http://live.dbpedia.org/data/University_of_Arizona.json,Pacific-12 Conference,http://live.dbpedia.org/resource/Pacific-12_Conference,http://live.dbpedia.org/data/Pacific-12_Conference.json,Division I,2013,25172,2013,55.4,6.17,213,4.69,NA,31,118,3.99,6.69,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Matt Stankiewitch,Pennsylvania State University,C,Management and Advertising/public Relations,Marketing,http://live.dbpedia.org/resource/Matt_Stankiewitch,http://live.dbpedia.org/data/Matt_Stankiewitch.json,http://live.dbpedia.org/resource/Pennsylvania_State_University,http://live.dbpedia.org/data/Pennsylvania_State_University.json,Big Ten Conference,http://live.dbpedia.org/resource/Big_Ten_Conference,http://live.dbpedia.org/data/Big_Ten_Conference.json,Division I,2013,25173,2013,52.2,6.25,302,5.43,27,24,92,4.96,7.9,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Matthew Tucker,Texas Christian University,RB,Undisclosed,Undeclared/Undisclosed,http://live.dbpedia.org/resource/Matthew_Tucker,http://live.dbpedia.org/data/Matthew_Tucker.json,http://live.dbpedia.org/resource/Texas_Christian_University,http://live.dbpedia.org/data/Texas_Christian_University.json,Big 12 Conference,http://live.dbpedia.org/resource/Big_12_Conference,http://live.dbpedia.org/data/Big_12_Conference.json,Division I,2013,25174,2013,56,6,221,4.55,17,35.5,118,NA,NA,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Menelik Watson,Florida State University,OT,Undisclosed,Undeclared/Undisclosed,http://live.dbpedia.org/resource/Menelik_Watson,http://live.dbpedia.org/data/Menelik_Watson.json,http://live.dbpedia.org/resource/Florida_State_University,http://live.dbpedia.org/data/Florida_State_University.json,Atlantic Coast Conference,http://live.dbpedia.org/resource/Atlantic_Coast_Conference,http://live.dbpedia.org/data/Atlantic_Coast_Conference.json,Division I,2013,25175,2013,76,6.42,310,5.29,NA,24.5,103,5.01,8.31,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Micah Hyde,University of Iowa,CB,Leisure Studies,"Leisure, Sport, Recreation Studies and Management",,,http://live.dbpedia.org/resource/University_of_Iowa,http://live.dbpedia.org/data/University_of_Iowa.json,Big Ten Conference,http://live.dbpedia.org/resource/Big_Ten_Conference,http://live.dbpedia.org/data/Big_Ten_Conference.json,Division I,2013,25176,2013,61.7,6,197,4.56,12,33,121,4.2,6.78,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Michael Buchanan,University of Illinois at Urbana-Champaign,DE,Communication,Communications,,,http://live.dbpedia.org/resource/University_of_Illinois_at_Urbana-Champaign,http://live.dbpedia.org/data/University_of_Illinois_at_Urbana-Champaign.json,Big Ten Conference,http://live.dbpedia.org/resource/Big_Ten_Conference,http://live.dbpedia.org/data/Big_Ten_Conference.json,Division I,2013,25177,2013,69.5,6.42,255,4.78,22,33,113,NA,6.91,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Michael Ford,Louisiana State University,RB,Sport Administration,"Leisure, Sport, Recreation Studies and Management",http://live.dbpedia.org/resource/Michael_Ford_(American_football),http://live.dbpedia.org/data/Michael_Ford_(American_football).json,http://live.dbpedia.org/resource/Louisiana_State_University,http://live.dbpedia.org/data/Louisiana_State_University.json,Southeastern Conference,http://live.dbpedia.org/resource/Southeastern_Conference,http://live.dbpedia.org/data/Southeastern_Conference.json,Division I,2013,25178,2013,59,5.75,210,4.5,25,38.5,130,4.25,6.87,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Michael Mauti,Pennsylvania State University,ILB,"Crime, Law and Justice",Criminal Justice,http://live.dbpedia.org/resource/Michael_Mauti,http://live.dbpedia.org/data/Michael_Mauti.json,http://live.dbpedia.org/resource/Pennsylvania_State_University,http://live.dbpedia.org/data/Pennsylvania_State_University.json,Big Ten Conference,http://live.dbpedia.org/resource/Big_Ten_Conference,http://live.dbpedia.org/data/Big_Ten_Conference.json,Division I,2013,25179,2013,71.8,6.17,243,4.83,28,NA,NA,NA,NA,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Michael Williams,University of Alabama,TE,Undisclosed,Undeclared/Undisclosed,http://live.dbpedia.org/resource/Michael_Williams_(American_football),http://live.dbpedia.org/data/Michael_Williams_(American_football).json,http://live.dbpedia.org/resource/University_of_Alabama,http://live.dbpedia.org/data/University_of_Alabama.json,Southeastern Conference,http://live.dbpedia.org/resource/Southeastern_Conference,http://live.dbpedia.org/data/Southeastern_Conference.json,Division I,2013,24959,2013,68.9,5.92,203,4.52,13,37.5,126,4,NA,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Miguel Maysonet,Stony Brook University,RB,Health Science,"Physical Therapy, Sports Science, Kinesiology",,,http://live.dbpedia.org/resource/Stony_Brook_University,http://live.dbpedia.org/data/Stony_Brook_University.json,Big South Conference,http://live.dbpedia.org/resource/Big_South_Conference,http://live.dbpedia.org/data/Big_South_Conference.json,Division I-AA,2013,25180,2013,59,5.75,209,4.54,20,NA,NA,4.43,7.21,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Mike Edwards,University of Hawaii,CB,Sociology,Sociology,,,http://live.dbpedia.org/resource/University_of_Hawaii,http://live.dbpedia.org/data/University_of_Hawaii.json,Mountain West Conference,http://live.dbpedia.org/resource/Mountain_West_Conference,http://live.dbpedia.org/data/Mountain_West_Conference.json,Division I,2013,25181,2013,56,5.75,189,4.56,14,36,124,4.18,6.94,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Mike Gillislee,University of Florida,RB,Undisclosed,Undeclared/Undisclosed,http://live.dbpedia.org/resource/Mike_Gillislee,http://live.dbpedia.org/data/Mike_Gillislee.json,http://live.dbpedia.org/resource/University_of_Florida,http://live.dbpedia.org/data/University_of_Florida.json,Southeastern Conference,http://live.dbpedia.org/resource/Southeastern_Conference,http://live.dbpedia.org/data/Southeastern_Conference.json,Division I,2013,25182,2013,70.3,5.92,208,4.55,15,30.5,119,4.4,7.12,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Mike Glennon,North Carolina State University,QB,Business Administration,"Business Administration, Management",http://live.dbpedia.org/resource/Mike_Glennon,http://live.dbpedia.org/data/Mike_Glennon.json,http://live.dbpedia.org/resource/North_Carolina_State_University,http://live.dbpedia.org/data/North_Carolina_State_University.json,Atlantic Coast Conference,http://live.dbpedia.org/resource/Atlantic_Coast_Conference,http://live.dbpedia.org/data/Atlantic_Coast_Conference.json,Division I,2013,25183,2013,79.4,6.58,225,4.94,NA,26.5,102,4.52,7.49,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Mike James,University of Miami,RB,Undisclosed,Undeclared/Undisclosed,,,http://live.dbpedia.org/resource/University_of_Miami,http://live.dbpedia.org/data/University_of_Miami.json,Atlantic Coast Conference,http://live.dbpedia.org/resource/Atlantic_Coast_Conference,http://live.dbpedia.org/data/Atlantic_Coast_Conference.json,Division I,2013,25184,2013,52,5.83,223,4.53,28,35,115,NA,NA,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Mike Taylor,University of Wisconsin at Madison,OLB,Sociology,Sociology,"http://live.dbpedia.org/resource/Mike_Taylor_(linebacker,_born_c._1990)","http://live.dbpedia.org/data/Mike_Taylor_(linebacker,_born_c._1990).json",http://live.dbpedia.org/resource/University_of_Wisconsin%E2%80%93Madison,http://live.dbpedia.org/data/University_of_Wisconsin%E2%80%93Madison.json,Big Ten Conference,http://live.dbpedia.org/resource/Big_Ten_Conference,http://live.dbpedia.org/data/Big_Ten_Conference.json,Division I,2013,24960,2013,59.9,6.08,234,NA,NA,NA,NA,NA,NA,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Montee Ball,University of Wisconsin at Madison,RB,Sociology,Sociology,http://live.dbpedia.org/resource/Montee_Ball,http://live.dbpedia.org/data/Montee_Ball.json,http://live.dbpedia.org/resource/University_of_Wisconsin%E2%80%93Madison,http://live.dbpedia.org/data/University_of_Wisconsin%E2%80%93Madison.json,Big Ten Conference,http://live.dbpedia.org/resource/Big_Ten_Conference,http://live.dbpedia.org/data/Big_Ten_Conference.json,Division I,2013,25185,2013,75.6,5.83,214,4.66,15,32,118,4.4,6.88,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Montel Harris,Temple University,RB,Undisclosed,Undeclared/Undisclosed,http://live.dbpedia.org/resource/Montel_Harris,http://live.dbpedia.org/data/Montel_Harris.json,http://live.dbpedia.org/resource/Temple_University,http://live.dbpedia.org/data/Temple_University.json,Big East Conference,http://live.dbpedia.org/resource/Big_East_Conference,http://live.dbpedia.org/data/Big_East_Conference.json,Division I,2013,25186,2013,52.7,5.67,208,4.68,19,32.5,113,4.18,6.95,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Montori Hughes,University of Tennessee at Martin,DT,Arts & Sciences,General Studies,http://live.dbpedia.org/resource/Montori_Hughes,http://live.dbpedia.org/data/Montori_Hughes.json,http://live.dbpedia.org/resource/University_of_Tennessee-Martin,http://live.dbpedia.org/data/University_of_Tennessee-Martin.json,Ohio Valley Conference,http://live.dbpedia.org/resource/Ohio_Valley_Conference,http://live.dbpedia.org/data/Ohio_Valley_Conference.json,Division I-AA,2013,25187,2013,68.7,6.33,329,5.23,22,26.5,104,4.7,7.85,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Mychal Rivera,University of Tennessee,TE,Communication Studies,Communications,http://live.dbpedia.org/resource/Mychal_Rivera,http://live.dbpedia.org/data/Mychal_Rivera.json,http://live.dbpedia.org/resource/University_of_Tennessee,http://live.dbpedia.org/data/University_of_Tennessee.json,Southeastern Conference,http://live.dbpedia.org/resource/Southeastern_Conference,http://live.dbpedia.org/data/Southeastern_Conference.json,Division I,2013,25188,2013,53.9,6.25,242,4.81,17,31,112,4.43,7.17,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Nathan Williams,Ohio State University,DE,Communication,Communications,http://live.dbpedia.org/resource/Nathan_Williams_(defensive_end),http://live.dbpedia.org/data/Nathan_Williams_(defensive_end).json,http://live.dbpedia.org/resource/Ohio_State_University,http://live.dbpedia.org/data/Ohio_State_University.json,Big Ten Conference,http://live.dbpedia.org/resource/Big_Ten_Conference,http://live.dbpedia.org/data/Big_Ten_Conference.json,Division I,2013,25189,2013,68.7,6.25,241,4.88,24,35,113,4.44,6.99,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Nicholas Williams,Samford University,DT,Public Administration,Public Policy,,,http://live.dbpedia.org/resource/Samford_University,http://live.dbpedia.org/data/Samford_University.json,Southern Conference,http://live.dbpedia.org/resource/Southern_Conference,http://live.dbpedia.org/data/Southern_Conference.json,Division I-AA,2013,25190,2013,52,6.33,309,4.94,28,33,111,4.65,7.55,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Nick Becton,Virginia Tech,OT,"Apparel, Housing, and Resource Management",Housing Management,http://live.dbpedia.org/resource/Nick_Becton,http://live.dbpedia.org/data/Nick_Becton.json,http://live.dbpedia.org/resource/Virginia_Polytechnic_Institute_and_State_University,http://live.dbpedia.org/data/Virginia_Polytechnic_Institute_and_State_University.json,Atlantic Coast Conference,http://live.dbpedia.org/resource/Atlantic_Coast_Conference,http://live.dbpedia.org/data/Atlantic_Coast_Conference.json,Division I,2013,25191,2013,67.5,6.42,323,5.2,19,29.5,109,4.57,7.77,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Nick Kasa,University of Colorado at Boulder,TE,Communication,Communications,http://live.dbpedia.org/resource/Nick_Kasa,http://live.dbpedia.org/data/Nick_Kasa.json,http://live.dbpedia.org/resource/University_of_Colorado_at_Boulder,http://live.dbpedia.org/data/University_of_Colorado_at_Boulder.json,Big 12 Conference,http://live.dbpedia.org/resource/Big_12_Conference,http://live.dbpedia.org/data/Big_12_Conference.json,Division I,2013,25192,2013,60,6.5,269,4.71,22,31.5,113,NA,NA,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Nick Moody,Florida State University,OLB,Undisclosed,Undeclared/Undisclosed,http://live.dbpedia.org/resource/Nick_Moody,http://live.dbpedia.org/data/Nick_Moody.json,http://live.dbpedia.org/resource/Florida_State_University,http://live.dbpedia.org/data/Florida_State_University.json,Atlantic Coast Conference,http://live.dbpedia.org/resource/Atlantic_Coast_Conference,http://live.dbpedia.org/data/Atlantic_Coast_Conference.json,Division I,2013,25193,2013,50,6.08,236,4.71,17,NA,118,NA,NA,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Nickell Robey,University of Southern California,CB,Undisclosed,Undeclared/Undisclosed,http://live.dbpedia.org/resource/Nickell_Robey,http://live.dbpedia.org/data/Nickell_Robey.json,http://live.dbpedia.org/resource/University_of_Southern_California,http://live.dbpedia.org/data/University_of_Southern_California.json,Pacific-12 Conference,http://live.dbpedia.org/resource/Pacific-12_Conference,http://live.dbpedia.org/data/Pacific-12_Conference.json,Division I,2013,25194,2013,60,5.58,169,4.53,10,37.5,127,4.09,6.74,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Nico Johnson,University of Alabama,ILB,Criminal Justice,Criminal Justice,http://live.dbpedia.org/resource/Nico_Johnson,http://live.dbpedia.org/data/Nico_Johnson.json,http://live.dbpedia.org/resource/University_of_Alabama,http://live.dbpedia.org/data/University_of_Alabama.json,Southeastern Conference,http://live.dbpedia.org/resource/Southeastern_Conference,http://live.dbpedia.org/data/Southeastern_Conference.json,Division I,2013,25195,2013,64.7,6.17,248,NA,NA,NA,NA,NA,NA,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Oday Aboushi,University of Virginia,OT,Undisclosed,Undeclared/Undisclosed,http://live.dbpedia.org/resource/Oday_Aboushi,http://live.dbpedia.org/data/Oday_Aboushi.json,http://live.dbpedia.org/resource/University_of_Virginia,http://live.dbpedia.org/data/University_of_Virginia.json,Atlantic Coast Conference,http://live.dbpedia.org/resource/Atlantic_Coast_Conference,http://live.dbpedia.org/data/Atlantic_Coast_Conference.json,Division I,2013,25196,2013,78.1,6.42,308,5.45,17,23.5,100,4.84,7.92,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Onterio McCalebb,Auburn University,RB,Interdisciplinary University Studies,General Studies,http://live.dbpedia.org/resource/Onterio_McCalebb,http://live.dbpedia.org/data/Onterio_McCalebb.json,http://live.dbpedia.org/resource/Auburn_University,http://live.dbpedia.org/data/Auburn_University.json,Southeastern Conference,http://live.dbpedia.org/resource/Southeastern_Conference,http://live.dbpedia.org/data/Southeastern_Conference.json,Division I,2013,25197,2013,54,5.83,168,4.34,NA,34,121,NA,NA,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
